"click","device","ad_position","user_segment","pages_viewed","time_on_site","topic_match","past_ctr_hi"
0,"mobile","middle","new",2,26,0,0
0,"mobile","bottom","returning",8,196,0,0
0,"mobile","middle","new",6,49,0,0
1,"mobile","top","new",4,67,0,1
1,"mobile","bottom","returning",6,52,1,0
1,"mobile","middle","returning",4,101,1,1
0,"desktop","middle","new",5,66,1,1
1,"mobile","top","returning",3,128,1,0
0,"mobile","middle","returning",6,287,1,0
0,"mobile","top","new",4,38,0,0
0,"mobile","middle","returning",5,68,0,0
1,"mobile","top","returning",8,52,1,1
1,"desktop","middle","returning",8,63,0,1
0,"mobile","middle","returning",4,60,0,0
1,"mobile","top","returning",7,156,1,0
1,"desktop","bottom","returning",6,170,1,1
0,"mobile","bottom","returning",6,95,1,0
1,"mobile","middle","new",6,80,1,0
0,"mobile","top","returning",4,45,1,0
0,"desktop","top","new",5,89,0,1
0,"desktop","middle","returning",4,59,1,0
0,"mobile","bottom","returning",4,44,1,0
0,"mobile","bottom","returning",4,40,0,0
0,"mobile","top","new",5,95,1,0
0,"mobile","middle","new",7,58,0,0
0,"mobile","middle","returning",3,38,1,0
1,"desktop","top","returning",6,49,1,0
0,"mobile","top","new",5,131,1,0
0,"mobile","top","new",7,25,1,0
0,"mobile","top","new",2,94,0,1
1,"mobile","top","returning",6,120,0,0
1,"desktop","middle","returning",6,119,0,1
0,"desktop","top","new",4,92,0,0
0,"desktop","top","new",5,30,0,0
0,"mobile","top","new",4,61,1,0
1,"mobile","bottom","returning",8,32,0,0
1,"desktop","top","new",6,49,1,0
0,"mobile","middle","returning",5,72,0,1
0,"mobile","top","returning",5,80,0,0
0,"mobile","middle","new",4,120,0,0
0,"mobile","middle","returning",6,70,0,0
1,"desktop","middle","new",3,65,1,1
0,"mobile","top","returning",5,62,1,0
0,"mobile","top","new",1,65,1,0
1,"desktop","top","returning",4,40,1,1
1,"mobile","bottom","returning",7,22,1,1
1,"desktop","top","new",4,31,1,0
1,"mobile","middle","new",6,103,1,1
1,"mobile","top","returning",9,171,1,0
1,"mobile","middle","returning",7,49,0,1
0,"desktop","top","new",6,53,1,0
1,"desktop","top","returning",7,59,1,1
0,"mobile","top","returning",2,95,1,0
0,"desktop","top","returning",3,41,0,0
0,"desktop","top","returning",9,45,1,0
0,"desktop","top","new",4,56,0,0
1,"desktop","top","returning",7,94,1,0
0,"mobile","middle","returning",6,129,1,0
0,"mobile","middle","returning",2,66,1,0
0,"mobile","bottom","new",6,85,1,0
0,"mobile","middle","returning",4,36,1,1
0,"desktop","bottom","new",4,45,1,0
0,"desktop","bottom","returning",4,32,0,0
0,"mobile","top","new",7,37,1,1
1,"mobile","top","returning",7,32,1,0
1,"mobile","top","new",6,110,0,0
0,"mobile","middle","returning",6,53,1,0
0,"desktop","bottom","returning",1,80,0,0
0,"desktop","top","new",5,83,1,0
1,"mobile","top","new",4,35,1,0
1,"mobile","middle","new",3,76,0,1
0,"desktop","top","returning",3,120,1,0
1,"mobile","top","new",4,60,1,0
0,"mobile","middle","new",3,64,0,0
0,"desktop","top","returning",3,65,0,0
0,"mobile","top","new",2,55,0,0
0,"mobile","bottom","new",9,60,0,1
1,"mobile","top","new",6,79,1,0
0,"mobile","middle","returning",5,75,1,0
0,"desktop","middle","returning",8,47,0,0
1,"desktop","middle","returning",3,53,1,1
0,"mobile","bottom","returning",5,281,1,0
0,"mobile","top","returning",7,26,1,0
1,"mobile","top","new",4,107,1,1
1,"mobile","top","new",2,116,0,0
0,"mobile","top","returning",4,29,0,0
1,"mobile","top","new",4,55,1,0
0,"mobile","top","returning",6,35,1,0
0,"desktop","top","returning",7,40,0,0
0,"mobile","bottom","returning",5,77,1,1
0,"desktop","top","new",4,91,0,0
0,"desktop","top","returning",1,56,1,0
0,"desktop","bottom","returning",5,67,1,0
1,"mobile","top","new",6,64,0,1
0,"desktop","middle","returning",3,82,1,0
0,"desktop","top","returning",6,22,0,0
0,"mobile","bottom","returning",5,188,1,0
0,"desktop","top","returning",3,57,0,0
1,"desktop","middle","new",8,55,1,1
0,"desktop","top","returning",6,176,1,0
0,"desktop","top","returning",7,48,0,0
0,"desktop","middle","new",4,82,0,0
1,"mobile","middle","returning",8,58,1,0
0,"mobile","middle","new",4,63,1,1
1,"mobile","middle","returning",5,44,1,1
0,"mobile","middle","returning",2,92,1,0
0,"desktop","bottom","returning",3,142,0,1
0,"desktop","top","new",5,87,0,0
0,"desktop","top","returning",6,39,1,0
0,"mobile","middle","returning",4,38,1,1
0,"mobile","bottom","returning",4,110,0,0
0,"desktop","top","new",5,59,1,0
0,"desktop","top","returning",1,69,0,0
0,"mobile","bottom","returning",3,67,0,0
1,"mobile","top","returning",2,65,1,0
0,"desktop","middle","returning",7,77,1,0
0,"desktop","top","new",5,113,0,0
0,"mobile","top","returning",5,31,0,0
0,"mobile","top","new",5,39,1,0
0,"mobile","middle","new",2,64,0,0
0,"mobile","bottom","returning",3,55,1,0
1,"mobile","top","returning",6,171,1,1
0,"mobile","top","new",5,52,0,0
1,"mobile","top","returning",7,45,1,0
0,"desktop","middle","returning",6,43,1,0
0,"mobile","middle","new",5,37,0,0
1,"mobile","top","new",4,124,1,1
0,"mobile","top","new",9,69,0,0
1,"mobile","top","returning",4,93,1,0
1,"desktop","top","returning",5,46,1,1
0,"desktop","middle","new",6,60,0,0
1,"mobile","top","returning",5,79,0,1
0,"mobile","top","new",2,89,1,0
0,"desktop","top","returning",5,77,0,0
1,"mobile","middle","returning",6,61,0,1
1,"desktop","top","new",3,70,0,1
0,"desktop","top","returning",7,52,0,0
0,"desktop","bottom","new",3,96,0,0
0,"desktop","top","new",1,111,0,0
0,"mobile","top","returning",2,24,0,0
1,"mobile","top","new",7,15,1,0
0,"mobile","top","returning",7,74,0,1
0,"desktop","top","new",9,151,0,0
0,"mobile","top","new",5,70,0,0
0,"mobile","middle","new",4,87,0,0
0,"desktop","bottom","new",7,85,1,0
0,"desktop","top","returning",7,42,0,0
1,"desktop","middle","new",1,77,1,0
0,"mobile","top","returning",5,105,1,1
0,"mobile","middle","new",5,43,1,0
0,"desktop","top","returning",2,177,0,0
0,"mobile","top","new",4,72,0,0
0,"desktop","top","new",3,44,0,0
1,"mobile","middle","new",5,82,0,1
0,"mobile","top","returning",7,119,0,0
0,"desktop","middle","returning",4,66,1,0
1,"mobile","middle","returning",5,70,0,0
1,"desktop","middle","new",4,64,0,1
0,"desktop","top","returning",4,78,1,0
0,"desktop","bottom","new",8,44,0,1
0,"mobile","top","new",4,61,0,1
0,"mobile","top","new",5,46,0,0
0,"desktop","middle","returning",4,67,1,0
0,"mobile","top","new",6,37,0,0
1,"mobile","top","returning",10,64,1,1
0,"mobile","middle","new",3,111,1,0
1,"desktop","top","returning",3,83,0,1
0,"desktop","middle","returning",4,62,1,0
0,"mobile","middle","returning",3,250,0,0
0,"desktop","top","returning",5,78,1,0
0,"desktop","top","returning",2,26,0,0
0,"desktop","middle","returning",5,87,0,0
0,"desktop","middle","new",1,125,0,1
0,"mobile","top","returning",3,135,0,0
0,"mobile","middle","new",5,85,0,0
0,"desktop","top","returning",3,107,1,0
1,"desktop","middle","new",6,99,1,0
1,"mobile","middle","returning",3,127,1,0
0,"mobile","middle","returning",5,27,1,0
1,"desktop","top","returning",6,44,1,0
0,"mobile","top","new",3,45,0,1
0,"desktop","middle","new",3,57,0,0
0,"mobile","top","returning",7,60,0,0
1,"desktop","middle","returning",4,55,1,1
0,"desktop","top","returning",7,67,1,0
0,"desktop","top","returning",3,45,1,0
0,"mobile","bottom","returning",2,181,0,1
0,"mobile","middle","returning",6,78,1,0
0,"mobile","bottom","new",5,60,0,0
1,"mobile","top","new",5,51,0,1
0,"desktop","bottom","new",2,72,1,0
0,"mobile","middle","new",8,57,0,0
0,"desktop","top","returning",5,70,0,0
1,"mobile","middle","returning",5,73,1,1
1,"mobile","top","new",3,53,0,0
0,"desktop","top","returning",1,122,1,0
0,"mobile","top","returning",3,218,0,1
0,"mobile","top","returning",4,33,0,0
1,"mobile","middle","new",6,83,0,0
1,"mobile","top","returning",4,51,0,1
1,"desktop","top","returning",7,105,1,1
1,"mobile","top","returning",5,48,1,0
1,"mobile","top","new",6,79,1,1
0,"mobile","top","returning",6,44,0,1
1,"mobile","middle","returning",6,58,0,0
0,"mobile","middle","returning",5,29,1,1
0,"desktop","top","returning",7,56,0,0
0,"mobile","top","returning",6,188,0,1
0,"desktop","top","returning",4,78,1,0
1,"desktop","top","returning",10,53,1,0
0,"desktop","middle","returning",7,238,1,0
0,"mobile","middle","returning",5,107,0,0
1,"mobile","bottom","returning",6,65,1,1
1,"mobile","top","returning",8,41,1,0
1,"mobile","top","returning",4,33,1,0
0,"mobile","middle","new",7,91,0,0
0,"mobile","top","returning",6,56,1,0
0,"mobile","top","returning",3,209,0,0
0,"desktop","top","returning",2,67,1,0
0,"mobile","middle","returning",7,60,1,0
0,"mobile","bottom","new",10,51,0,0
0,"mobile","top","returning",8,36,0,1
1,"mobile","middle","returning",5,67,1,0
1,"mobile","top","new",6,26,0,0
0,"desktop","middle","returning",11,57,1,0
0,"desktop","top","new",9,30,0,1
1,"mobile","top","returning",6,48,0,1
0,"mobile","middle","returning",5,152,0,1
0,"desktop","top","returning",7,63,0,0
0,"mobile","bottom","returning",8,41,0,1
0,"desktop","middle","returning",5,33,0,0
0,"desktop","top","returning",3,37,0,0
0,"desktop","bottom","returning",4,103,0,0
0,"desktop","top","new",1,178,0,0
1,"mobile","top","returning",4,59,1,1
0,"desktop","top","returning",4,60,0,1
0,"mobile","top","returning",5,53,0,0
0,"mobile","top","new",1,179,1,0
0,"mobile","bottom","new",2,27,0,0
0,"mobile","bottom","returning",7,103,0,0
1,"mobile","bottom","returning",4,37,1,1
1,"mobile","middle","returning",6,116,1,0
1,"desktop","top","returning",7,90,1,1
0,"desktop","bottom","returning",9,94,0,0
1,"mobile","middle","returning",4,38,1,1
0,"desktop","middle","new",5,46,0,0
0,"mobile","middle","returning",11,20,0,0
0,"desktop","top","new",6,44,1,0
1,"desktop","middle","returning",8,35,1,1
0,"mobile","middle","returning",7,61,0,1
0,"mobile","middle","returning",3,61,1,0
1,"mobile","top","returning",6,45,0,1
0,"desktop","top","new",2,49,1,1
0,"mobile","middle","new",8,28,1,0
0,"desktop","bottom","returning",5,97,1,1
0,"desktop","top","returning",4,77,1,0
0,"mobile","top","new",4,90,0,0
1,"mobile","top","returning",9,108,1,0
0,"desktop","top","returning",6,57,0,0
0,"desktop","top","new",9,168,0,0
0,"desktop","top","returning",3,42,0,0
0,"mobile","bottom","returning",7,70,0,0
0,"desktop","top","returning",3,117,0,0
0,"mobile","bottom","returning",4,86,1,0
0,"mobile","bottom","new",8,46,1,0
1,"mobile","top","new",6,43,1,0
1,"desktop","bottom","returning",6,114,1,1
0,"mobile","middle","returning",8,55,0,0
0,"desktop","middle","returning",8,51,0,0
0,"desktop","bottom","new",6,43,0,0
1,"mobile","middle","new",5,79,0,0
0,"desktop","bottom","returning",4,143,0,1
0,"desktop","middle","returning",5,141,0,1
1,"desktop","top","new",4,114,1,0
0,"desktop","top","returning",2,31,0,0
0,"desktop","bottom","new",4,137,0,0
0,"desktop","top","new",4,101,1,0
0,"desktop","top","returning",5,154,1,1
0,"mobile","bottom","new",4,39,1,0
0,"desktop","middle","returning",3,39,0,0
0,"mobile","middle","returning",4,59,0,0
1,"mobile","middle","new",6,57,1,1
0,"mobile","middle","new",4,89,0,0
0,"mobile","top","returning",2,57,0,0
1,"mobile","middle","returning",6,60,0,1
0,"mobile","top","new",3,39,1,0
0,"desktop","top","new",1,94,1,0
0,"mobile","top","returning",5,136,1,0
0,"mobile","middle","returning",5,62,1,0
0,"desktop","top","new",5,56,1,0
1,"desktop","middle","returning",1,87,1,1
0,"mobile","middle","returning",3,49,0,0
0,"desktop","top","new",1,57,0,1
0,"desktop","middle","returning",3,37,0,1
0,"desktop","middle","returning",6,52,1,1
0,"desktop","middle","returning",7,147,0,0
0,"desktop","top","returning",6,54,0,0
1,"mobile","middle","returning",3,103,0,0
0,"mobile","middle","new",6,32,1,0
1,"mobile","top","returning",5,120,0,1
0,"mobile","middle","new",6,47,1,0
0,"desktop","top","returning",2,25,0,0
1,"desktop","middle","returning",3,64,1,0
1,"mobile","middle","returning",5,40,0,1
1,"mobile","top","returning",6,73,0,0
0,"mobile","bottom","new",7,65,0,1
0,"mobile","top","returning",1,225,1,0
0,"desktop","middle","returning",6,89,1,1
0,"mobile","top","new",4,127,0,0
0,"desktop","middle","returning",4,127,1,1
0,"desktop","top","returning",4,70,0,1
0,"mobile","top","returning",5,64,0,0
0,"mobile","middle","returning",5,29,0,0
0,"mobile","bottom","new",5,92,0,1
0,"mobile","middle","returning",8,111,0,0
0,"desktop","top","returning",5,43,1,0
1,"mobile","bottom","new",5,40,1,1
0,"desktop","middle","returning",4,106,0,0
0,"mobile","top","new",7,100,1,1
0,"desktop","top","new",3,50,0,1
0,"mobile","top","returning",5,47,0,0
0,"desktop","top","new",4,52,1,1
0,"mobile","top","returning",7,139,0,0
0,"mobile","middle","new",6,68,0,0
1,"mobile","middle","returning",9,86,1,1
0,"mobile","top","new",4,75,0,0
1,"mobile","middle","returning",7,146,1,1
0,"mobile","middle","returning",4,29,0,0
0,"mobile","top","new",3,82,0,0
1,"mobile","middle","returning",4,73,0,1
0,"mobile","middle","new",3,107,0,0
0,"desktop","middle","returning",4,80,0,1
1,"mobile","top","returning",6,36,0,1
0,"desktop","top","new",3,39,0,0
0,"mobile","middle","new",6,54,0,0
0,"mobile","middle","returning",3,53,0,0
0,"mobile","bottom","new",7,110,0,0
0,"mobile","top","new",4,110,0,0
0,"desktop","top","returning",5,56,0,1
1,"mobile","top","new",8,42,0,1
0,"desktop","middle","returning",7,136,0,0
0,"mobile","top","returning",7,151,1,0
1,"mobile","top","returning",2,69,0,0
0,"mobile","top","new",8,48,0,0
1,"mobile","middle","returning",7,48,1,0
0,"mobile","top","returning",3,80,0,0
0,"desktop","middle","returning",3,87,0,0
0,"mobile","bottom","returning",8,254,0,0
0,"mobile","top","new",8,72,0,0
1,"desktop","middle","new",6,86,0,0
0,"mobile","top","returning",6,37,1,0
1,"mobile","middle","returning",8,83,1,1
1,"mobile","bottom","returning",2,63,0,1
0,"mobile","bottom","new",5,133,1,0
1,"mobile","top","returning",5,55,1,1
0,"mobile","bottom","returning",6,31,0,0
0,"mobile","top","returning",4,56,1,0
0,"mobile","middle","returning",6,43,1,1
0,"mobile","top","returning",5,89,0,0
0,"desktop","top","returning",4,70,1,1
0,"desktop","middle","returning",9,74,0,1
1,"mobile","bottom","new",2,136,0,1
1,"desktop","middle","returning",5,94,1,1
1,"mobile","top","returning",3,50,0,0
0,"mobile","middle","new",4,65,1,0
0,"mobile","top","returning",7,58,0,0
1,"mobile","top","new",8,140,1,0
0,"mobile","middle","returning",3,144,0,0
1,"desktop","top","returning",6,41,1,0
0,"mobile","middle","returning",1,33,0,0
1,"desktop","top","returning",1,139,1,0
0,"desktop","top","returning",3,63,1,0
0,"mobile","bottom","returning",5,29,0,0
0,"mobile","middle","returning",3,76,0,0
1,"desktop","top","returning",5,43,0,1
0,"mobile","top","new",1,45,1,0
0,"mobile","bottom","new",8,72,1,0
0,"mobile","top","new",1,32,0,1
1,"mobile","middle","returning",4,79,0,0
0,"mobile","top","new",4,44,0,0
0,"desktop","top","new",3,81,0,0
0,"desktop","top","returning",4,138,0,0
0,"mobile","bottom","new",4,51,1,0
1,"mobile","middle","new",4,113,1,1
0,"desktop","bottom","new",2,42,0,1
0,"desktop","top","returning",6,42,0,0
0,"mobile","top","returning",2,67,0,0
1,"mobile","top","returning",4,55,1,0
0,"desktop","middle","returning",7,35,0,0
0,"mobile","middle","returning",4,42,0,0
1,"mobile","bottom","returning",5,156,1,1
1,"mobile","top","new",5,54,1,0
0,"mobile","top","returning",5,24,0,0
0,"desktop","middle","returning",8,80,0,0
0,"desktop","middle","new",9,43,0,0
0,"desktop","middle","returning",3,30,1,0
0,"mobile","top","new",6,65,0,0
0,"mobile","middle","new",4,22,0,0
1,"mobile","top","returning",4,20,1,1
0,"mobile","bottom","new",4,35,0,0
0,"mobile","bottom","returning",2,119,0,0
1,"mobile","top","returning",5,41,1,1
0,"mobile","middle","new",6,57,0,0
1,"mobile","top","new",6,72,1,1
0,"mobile","top","new",3,46,0,0
0,"desktop","middle","returning",6,71,0,0
0,"mobile","middle","new",2,26,1,0
1,"mobile","top","returning",2,70,1,0
0,"mobile","bottom","returning",7,50,1,0
1,"mobile","bottom","new",6,91,0,1
0,"mobile","middle","returning",4,48,0,0
1,"desktop","top","returning",4,60,1,1
0,"desktop","bottom","returning",5,103,1,0
0,"desktop","middle","returning",3,36,1,0
0,"mobile","top","new",4,50,0,0
1,"mobile","top","new",4,50,0,1
1,"mobile","middle","returning",3,28,0,1
0,"mobile","top","returning",4,97,0,0
0,"desktop","top","returning",3,31,1,0
0,"desktop","middle","new",4,113,0,1
0,"mobile","top","returning",4,35,1,1
0,"mobile","top","new",7,180,0,0
0,"mobile","middle","returning",8,107,1,0
0,"desktop","middle","returning",4,88,0,0
0,"desktop","top","returning",8,97,0,0
0,"desktop","top","returning",5,119,1,1
0,"desktop","top","returning",2,51,1,0
1,"mobile","top","new",4,37,0,0
1,"mobile","middle","new",6,44,0,1
0,"mobile","top","new",4,12,0,0
0,"desktop","middle","new",7,43,0,1
0,"desktop","bottom","returning",5,51,0,0
1,"mobile","bottom","new",1,59,1,0
0,"mobile","top","returning",2,75,1,0
1,"desktop","top","returning",9,56,1,0
1,"desktop","middle","returning",7,45,1,1
0,"mobile","bottom","returning",6,80,1,0
0,"mobile","top","returning",3,116,0,0
0,"mobile","middle","returning",6,120,0,0
0,"desktop","middle","returning",2,84,0,0
1,"desktop","top","returning",7,129,0,1
0,"mobile","bottom","new",6,51,0,0
0,"mobile","middle","returning",4,113,0,0
0,"mobile","top","new",4,56,0,0
0,"mobile","top","new",3,62,1,0
1,"mobile","bottom","new",6,52,0,1
0,"mobile","middle","returning",3,39,0,0
0,"mobile","middle","returning",2,69,0,0
0,"desktop","bottom","returning",6,106,0,0
0,"mobile","bottom","new",5,45,1,0
0,"mobile","bottom","returning",6,104,0,0
0,"desktop","top","returning",2,49,1,0
0,"desktop","middle","new",6,37,0,0
1,"mobile","top","returning",6,62,0,0
0,"mobile","top","returning",5,39,0,0
1,"desktop","top","returning",3,55,1,0
0,"desktop","top","new",7,31,1,0
1,"desktop","middle","returning",4,43,0,1
1,"mobile","middle","returning",7,96,0,1
1,"desktop","bottom","returning",8,63,0,1
0,"mobile","top","new",5,60,1,0
0,"mobile","top","new",5,83,0,0
0,"mobile","top","returning",8,95,1,0
0,"mobile","top","returning",3,86,0,0
1,"mobile","middle","returning",7,26,0,1
1,"mobile","top","new",6,85,1,1
1,"mobile","bottom","returning",4,56,0,1
0,"desktop","middle","returning",2,100,0,0
1,"mobile","middle","returning",7,64,1,1
1,"mobile","bottom","returning",7,53,1,1
0,"mobile","top","returning",5,58,0,0
1,"mobile","top","returning",6,219,1,0
0,"desktop","bottom","new",3,84,0,0
0,"desktop","top","new",6,168,1,1
1,"mobile","top","returning",4,49,1,0
0,"desktop","bottom","new",5,32,1,0
0,"desktop","top","returning",5,45,1,0
0,"mobile","bottom","new",3,68,1,0
1,"desktop","top","returning",6,62,1,0
0,"mobile","middle","new",4,103,1,0
1,"mobile","middle","returning",7,42,1,1
0,"desktop","middle","returning",9,52,0,0
1,"mobile","top","returning",5,43,1,1
0,"desktop","top","new",4,135,1,0
0,"desktop","top","new",4,61,0,0
0,"mobile","middle","returning",6,46,0,0
0,"mobile","top","new",4,123,0,1
1,"mobile","top","returning",6,60,0,1
0,"mobile","top","returning",3,136,0,0
0,"mobile","bottom","returning",6,36,0,0
1,"mobile","top","new",5,139,1,0
0,"mobile","top","returning",3,68,1,0
0,"mobile","middle","returning",4,45,0,0
0,"desktop","top","new",6,34,0,0
0,"mobile","top","returning",3,239,0,1
0,"desktop","middle","returning",3,41,0,0
0,"desktop","middle","returning",6,47,1,0
1,"mobile","top","returning",4,46,1,0
0,"desktop","bottom","new",1,110,1,0
0,"mobile","middle","returning",7,78,0,0
0,"desktop","top","returning",4,45,0,1
0,"mobile","top","new",3,64,0,0
